document_id,unique_id,pd_index,probleem_type,explicitheid,urgentie_type,causaliteitstype,framing_type,kernprobleem_ref,has_box_ids
1614,Adviesraad_internationale_vraagstukken_196,25,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_196-PD-01,True
1616,Adviesraad_internationale_vraagstukken_199,0,kernprobleem,expliciet,structureel,inadvertent,normatief,,True
1616,Adviesraad_internationale_vraagstukken_199,1,kernprobleem,expliciet,structureel,inadvertent,normatief,,True
1616,Adviesraad_internationale_vraagstukken_199,2,kernprobleem,expliciet,structureel,inadvertent,normatief,,True
1616,Adviesraad_internationale_vraagstukken_199,3,deelprobleem,expliciet,structureel,inadvertent,normatief,Adviesraad_internationale_vraagstukken_199-PD-01,True
1616,Adviesraad_internationale_vraagstukken_199,4,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_199-PD-01,True
1616,Adviesraad_internationale_vraagstukken_199,5,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_199-PD-01,True
1616,Adviesraad_internationale_vraagstukken_199,6,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_199-PD-01,True
1616,Adviesraad_internationale_vraagstukken_199,7,deelprobleem,expliciet,structureel,inadvertent,normatief,Adviesraad_internationale_vraagstukken_199-PD-01,True
1616,Adviesraad_internationale_vraagstukken_199,8,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_199-PD-01,True
1616,Adviesraad_internationale_vraagstukken_199,9,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_199-PD-01,True
1616,Adviesraad_internationale_vraagstukken_199,10,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_199-PD-01,True
1616,Adviesraad_internationale_vraagstukken_199,11,deelprobleem,expliciet,structureel,inadvertent,normatief,Adviesraad_internationale_vraagstukken_199-PD-01,True
1616,Adviesraad_internationale_vraagstukken_199,12,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_199-PD-01,True
1616,Adviesraad_internationale_vraagstukken_199,13,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_199-PD-01,True
1619,Adviesraad_internationale_vraagstukken_198,0,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
1619,Adviesraad_internationale_vraagstukken_198,1,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_198-PD-01,True
1619,Adviesraad_internationale_vraagstukken_198,2,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_198-PD-01,True
1619,Adviesraad_internationale_vraagstukken_198,3,deelprobleem,expliciet,toekomstig,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_198-PD-01,True
1619,Adviesraad_internationale_vraagstukken_198,4,deelprobleem,expliciet,acuut,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_198-PD-01,True
1619,Adviesraad_internationale_vraagstukken_198,5,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_198-PD-01,True
1619,Adviesraad_internationale_vraagstukken_198,6,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_198-PD-01,True
1619,Adviesraad_internationale_vraagstukken_198,7,deelprobleem,expliciet,toekomstig,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_198-PD-01,True
1619,Adviesraad_internationale_vraagstukken_198,8,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_198-PD-01,True
1619,Adviesraad_internationale_vraagstukken_198,9,deelprobleem,expliciet,acuut,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_198-PD-01,True
1619,Adviesraad_internationale_vraagstukken_198,10,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_198-PD-01,True
1619,Adviesraad_internationale_vraagstukken_198,11,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_198-PD-01,True
1622,Adviesraad_internationale_vraagstukken_201,0,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
1622,Adviesraad_internationale_vraagstukken_201,1,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
1622,Adviesraad_internationale_vraagstukken_201,2,kernprobleem,impliciet,structureel,mechanisch,instrumenteel,,True
1622,Adviesraad_internationale_vraagstukken_201,3,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_201-PD-01,True
1626,Adviesraad_internationale_vraagstukken_207,0,kernprobleem,expliciet,acuut,inadvertent,instrumenteel,,True
1626,Adviesraad_internationale_vraagstukken_207,1,deelprobleem,expliciet,acuut,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_207-PD-01,True
1626,Adviesraad_internationale_vraagstukken_207,2,deelprobleem,expliciet,acuut,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_207-PD-01,True
1626,Adviesraad_internationale_vraagstukken_207,3,deelprobleem,expliciet,structureel,inadvertent,normatief,Adviesraad_internationale_vraagstukken_207-PD-01,True
1626,Adviesraad_internationale_vraagstukken_207,4,deelprobleem,expliciet,acuut,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_207-PD-01,True
1626,Adviesraad_internationale_vraagstukken_207,5,deelprobleem,impliciet,toekomstig,intentioneel,instrumenteel,Adviesraad_internationale_vraagstukken_207-PD-01,True
1626,Adviesraad_internationale_vraagstukken_207,6,deelprobleem,expliciet,acuut,inadvertent,cognitief,Adviesraad_internationale_vraagstukken_207-PD-01,True
1626,Adviesraad_internationale_vraagstukken_207,7,deelprobleem,expliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_207-PD-01,True
1627,Adviesraad_internationale_vraagstukken_209,0,kernprobleem,expliciet,acuut,inadvertent,instrumenteel,,True
1627,Adviesraad_internationale_vraagstukken_209,1,kernprobleem,expliciet,acuut,mechanisch,instrumenteel,,True
1627,Adviesraad_internationale_vraagstukken_209,2,deelprobleem,impliciet,acuut,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_209-PD-01,True
1627,Adviesraad_internationale_vraagstukken_209,3,deelprobleem,expliciet,acuut,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_209-PD-01,True
1627,Adviesraad_internationale_vraagstukken_209,4,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_209-PD-01,True
1627,Adviesraad_internationale_vraagstukken_209,5,deelprobleem,expliciet,toekomstig,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_209-PD-01,True
1627,Adviesraad_internationale_vraagstukken_209,6,deelprobleem,expliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_209-PD-01,True
1627,Adviesraad_internationale_vraagstukken_209,7,deelprobleem,expliciet,acuut,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_209-PD-02,True
1627,Adviesraad_internationale_vraagstukken_209,8,deelprobleem,impliciet,acuut,intentioneel,instrumenteel,Adviesraad_internationale_vraagstukken_209-PD-02,True
1627,Adviesraad_internationale_vraagstukken_209,9,deelprobleem,expliciet,acuut,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_209-PD-02,True
1627,Adviesraad_internationale_vraagstukken_209,10,deelprobleem,impliciet,toekomstig,mechanisch,cognitief,Adviesraad_internationale_vraagstukken_209-PD-01,True
1627,Adviesraad_internationale_vraagstukken_209,11,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_209-PD-01,True
1627,Adviesraad_internationale_vraagstukken_209,12,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviesraad_internationale_vraagstukken_209-PD-01,True
1629,Adviesraad_internationale_vraagstukken_211,0,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
1629,Adviesraad_internationale_vraagstukken_211,1,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
1629,Adviesraad_internationale_vraagstukken_211,2,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
1629,Adviesraad_internationale_vraagstukken_211,3,kernprobleem,expliciet,structureel,intentioneel,normatief,,True
1629,Adviesraad_internationale_vraagstukken_211,4,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
1629,Adviesraad_internationale_vraagstukken_211,5,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_211-PD-01,True
1629,Adviesraad_internationale_vraagstukken_211,6,deelprobleem,impliciet,structureel,intentioneel,normatief,Adviesraad_internationale_vraagstukken_211-PD-01,True
1629,Adviesraad_internationale_vraagstukken_211,7,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_211-PD-01,True
1629,Adviesraad_internationale_vraagstukken_211,8,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_211-PD-01,True
1629,Adviesraad_internationale_vraagstukken_211,9,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_211-PD-01,True
1629,Adviesraad_internationale_vraagstukken_211,10,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_211-PD-01,True
1629,Adviesraad_internationale_vraagstukken_211,11,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_211-PD-01,True
1629,Adviesraad_internationale_vraagstukken_211,12,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_211-PD-01,True
1629,Adviesraad_internationale_vraagstukken_211,13,deelprobleem,impliciet,toekomstig,mechanisch,normatief,Adviesraad_internationale_vraagstukken_211-PD-01,True
1629,Adviesraad_internationale_vraagstukken_211,14,deelprobleem,impliciet,structureel,accidenteel,normatief,Adviesraad_internationale_vraagstukken_211-PD-02,True
1629,Adviesraad_internationale_vraagstukken_211,15,deelprobleem,impliciet,structureel,accidenteel,normatief,Adviesraad_internationale_vraagstukken_211-PD-02,True
1629,Adviesraad_internationale_vraagstukken_211,16,deelprobleem,expliciet,structureel,intentioneel,normatief,Adviesraad_internationale_vraagstukken_211-PD-04,True
1629,Adviesraad_internationale_vraagstukken_211,17,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_211-PD-04,True
1629,Adviesraad_internationale_vraagstukken_211,18,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_211-PD-05,True
1629,Adviesraad_internationale_vraagstukken_211,19,deelprobleem,expliciet,structureel,intentioneel,normatief,Adviesraad_internationale_vraagstukken_211-PD-05,True
1630,Adviesraad_internationale_vraagstukken_214,0,kernprobleem,impliciet,structureel,mechanisch,instrumenteel,,True
1630,Adviesraad_internationale_vraagstukken_214,1,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
1630,Adviesraad_internationale_vraagstukken_214,2,kernprobleem,impliciet,structureel,mechanisch,instrumenteel,,True
1630,Adviesraad_internationale_vraagstukken_214,3,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-01,True
1630,Adviesraad_internationale_vraagstukken_214,4,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-01,True
1630,Adviesraad_internationale_vraagstukken_214,5,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-03,True
1630,Adviesraad_internationale_vraagstukken_214,6,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-03,True
1630,Adviesraad_internationale_vraagstukken_214,7,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-03,True
1630,Adviesraad_internationale_vraagstukken_214,8,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-02,True
1630,Adviesraad_internationale_vraagstukken_214,9,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-02,True
1630,Adviesraad_internationale_vraagstukken_214,10,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-01,True
1630,Adviesraad_internationale_vraagstukken_214,11,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-01,True
1630,Adviesraad_internationale_vraagstukken_214,12,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-03,True
1630,Adviesraad_internationale_vraagstukken_214,13,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-03,True
1630,Adviesraad_internationale_vraagstukken_214,14,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-02,True
1630,Adviesraad_internationale_vraagstukken_214,15,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-01,True
1630,Adviesraad_internationale_vraagstukken_214,16,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-03,True
1630,Adviesraad_internationale_vraagstukken_214,17,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-03,True
1630,Adviesraad_internationale_vraagstukken_214,18,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-03,True
1630,Adviesraad_internationale_vraagstukken_214,19,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-03,True
1630,Adviesraad_internationale_vraagstukken_214,20,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-03,True
1630,Adviesraad_internationale_vraagstukken_214,21,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-03,True
1630,Adviesraad_internationale_vraagstukken_214,22,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-03,True
1630,Adviesraad_internationale_vraagstukken_214,23,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviesraad_internationale_vraagstukken_214-PD-03,True
1631,Adviesraad_internationale_vraagstukken_213,0,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
1631,Adviesraad_internationale_vraagstukken_213,1,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_213-PD-01,True
1631,Adviesraad_internationale_vraagstukken_213,2,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_213-PD-01,True
1631,Adviesraad_internationale_vraagstukken_213,3,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_213-PD-01,True
1631,Adviesraad_internationale_vraagstukken_213,4,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_213-PD-01,True
1631,Adviesraad_internationale_vraagstukken_213,5,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_213-PD-01,True
1631,Adviesraad_internationale_vraagstukken_213,6,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_213-PD-01,True
1631,Adviesraad_internationale_vraagstukken_213,7,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_213-PD-01,True
1631,Adviesraad_internationale_vraagstukken_213,8,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_213-PD-01,True
1631,Adviesraad_internationale_vraagstukken_213,9,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_213-PD-01,True
1631,Adviesraad_internationale_vraagstukken_213,10,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_213-PD-01,True
1631,Adviesraad_internationale_vraagstukken_213,11,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_213-PD-01,True
1631,Adviesraad_internationale_vraagstukken_213,12,deelprobleem,impliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_213-PD-01,True
1631,Adviesraad_internationale_vraagstukken_213,13,deelprobleem,expliciet,structureel,mechanisch,normatief,Adviesraad_internationale_vraagstukken_213-PD-01,True
