document_id,unique_id,aanbeveling_index,niveau,aard,object_advies,specificiteit,operationaliteit,beinvloedbaarheid,hall_orde,richting_interventie,has_box_ids
1713,Adviesraad_internationale_vraagstukken_297,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1713,Adviesraad_internationale_vraagstukken_297,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1713,Adviesraad_internationale_vraagstukken_297,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1713,Adviesraad_internationale_vraagstukken_297,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1713,Adviesraad_internationale_vraagstukken_297,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1713,Adviesraad_internationale_vraagstukken_297,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1713,Adviesraad_internationale_vraagstukken_297,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1713,Adviesraad_internationale_vraagstukken_297,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1713,Adviesraad_internationale_vraagstukken_297,10,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1713,Adviesraad_internationale_vraagstukken_297,11,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1713,Adviesraad_internationale_vraagstukken_297,12,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1713,Adviesraad_internationale_vraagstukken_297,13,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1713,Adviesraad_internationale_vraagstukken_297,14,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1713,Adviesraad_internationale_vraagstukken_297,15,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1713,Adviesraad_internationale_vraagstukken_297,16,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1713,Adviesraad_internationale_vraagstukken_297,17,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1717,Adviesraad_internationale_vraagstukken_298,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1717,Adviesraad_internationale_vraagstukken_298,1,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1717,Adviesraad_internationale_vraagstukken_298,2,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1717,Adviesraad_internationale_vraagstukken_298,3,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1717,Adviesraad_internationale_vraagstukken_298,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1717,Adviesraad_internationale_vraagstukken_298,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1717,Adviesraad_internationale_vraagstukken_298,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1717,Adviesraad_internationale_vraagstukken_298,7,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1717,Adviesraad_internationale_vraagstukken_298,8,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1717,Adviesraad_internationale_vraagstukken_298,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1717,Adviesraad_internationale_vraagstukken_298,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1717,Adviesraad_internationale_vraagstukken_298,11,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,1,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,6,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,8,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,9,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,10,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,11,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,12,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,14,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,15,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,16,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,17,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,18,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,19,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,20,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,21,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,22,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,23,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,24,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,25,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,26,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,27,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,28,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,29,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,30,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1721,Adviesraad_internationale_vraagstukken_300,31,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1726,Adviesraad_internationale_vraagstukken_303,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1726,Adviesraad_internationale_vraagstukken_303,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1726,Adviesraad_internationale_vraagstukken_303,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1726,Adviesraad_internationale_vraagstukken_303,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1726,Adviesraad_internationale_vraagstukken_303,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1726,Adviesraad_internationale_vraagstukken_303,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1726,Adviesraad_internationale_vraagstukken_303,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1726,Adviesraad_internationale_vraagstukken_303,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1726,Adviesraad_internationale_vraagstukken_303,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1726,Adviesraad_internationale_vraagstukken_303,9,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,8,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,11,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,12,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,14,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,15,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,16,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,17,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,18,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,19,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1727,Adviesraad_internationale_vraagstukken_312,20,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,9,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,11,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,12,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,14,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,15,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,16,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,17,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,18,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,19,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,20,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,21,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,22,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,23,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,24,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,25,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1728,Adviesraad_internationale_vraagstukken_308,26,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,9,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,11,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,12,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,14,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,15,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,16,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,17,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,18,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,19,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,20,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,21,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,22,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,23,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,24,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,25,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,26,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1729,Adviesraad_internationale_vraagstukken_313,27,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1730,Adviesraad_internationale_vraagstukken_311,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1730,Adviesraad_internationale_vraagstukken_311,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1730,Adviesraad_internationale_vraagstukken_311,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1730,Adviesraad_internationale_vraagstukken_311,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1730,Adviesraad_internationale_vraagstukken_311,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1730,Adviesraad_internationale_vraagstukken_311,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1730,Adviesraad_internationale_vraagstukken_311,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1730,Adviesraad_internationale_vraagstukken_311,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
1730,Adviesraad_internationale_vraagstukken_311,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
