document_id,unique_id,college,jaar,n_woorden,is_co_advies,beleidsreikwijdte,operationaliteit_rapport,beinvloedbaarheid_rapport,veldconsultatie_niveau,scenarios_aanwezig,beleidsopties_aanwezig,orde_van_verandering,aanbevelingen_aantal,probleemdefinities_aantal,meta_gevraagd_ongevraagd,meta_advies_aanvrager,meta_aanbevelingen_aantal,meta_mede_ondertekenaars_n,n_consultaties,n_beleidsopties,n_betrokken_actoren,n_unieke_actoren
4728,Gezondheidsraad_137,Gezondheidsraad,2025,12660,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,4,4,GEVRAAGD,MINISTER,,0,2,4,0,2
4755,Gezondheidsraad_162,Gezondheidsraad,2024,13373,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,7,3,GEVRAAGD,STAATSSECRETARIS,,0,0,0,0,0
4831,Gezondheidsraad_199,Gezondheidsraad,2024,10494,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,6,7,GEVRAAGD,STAATSSECRETARIS,,0,4,4,3,6
4899,Gezondheidsraad_342,Gezondheidsraad,2024,4034,False,sectoraal,gemiddeld,hoog,beperkt,False,False,eerste_orde,3,2,GEVRAAGD,MINISTER,3,0,0,3,2,2
4902,Gezondheidsraad_266,Gezondheidsraad,2024,21283,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,3,6,GEVRAAGD,MINISTER,3,0,0,0,12,12
4907,Gezondheidsraad_307,Gezondheidsraad,2024,11143,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,10,6,GEVRAAGD,STAATSSECRETARIS,,0,5,4,0,5
4954,Gezondheidsraad_323,Gezondheidsraad,2024,19419,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,10,5,ONBEKEND,ONBEKEND,,0,3,10,7,10
4974,Gezondheidsraad_343,Gezondheidsraad,2024,22075,False,sectoraal,hoog,hoog,onbekend,False,False,tweede_orde,13,18,ONBEKEND,ONBEKEND,,0,5,14,4,9
4976,Gezondheidsraad_420,Gezondheidsraad,2023,5634,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,6,6,ONBEKEND,ONBEKEND,,0,3,5,8,11
4977,Gezondheidsraad_418,Gezondheidsraad,2024,6842,False,sectoraal,hoog,hoog,beperkt,False,False,eerste_orde,6,2,GEVRAAGD,STAATSSECRETARIS,,0,4,3,4,5
4982,Gezondheidsraad_429,Gezondheidsraad,2023,7275,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,4,2,GEVRAAGD,MINISTER,,0,3,3,6,9
4986,Gezondheidsraad_399,Gezondheidsraad,2024,15330,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,6,2,GEVRAAGD,STAATSSECRETARIS,,0,5,6,3,6
4989,Gezondheidsraad_369,Gezondheidsraad,2024,22934,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,16,5,GEVRAAGD,MINISTER,,0,3,8,6,9
4995,Gezondheidsraad_384,Gezondheidsraad,2024,21762,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,4,7,GEVRAAGD,STAATSSECRETARIS,4,0,4,6,6,10
5022,Gezondheidsraad_460,Gezondheidsraad,2023,6363,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,eerste_orde,6,5,GEVRAAGD,MINISTER,,0,2,0,2,4
5044,Gezondheidsraad_452,Gezondheidsraad,2023,17379,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,13,7,GEVRAAGD,MINISTER,,0,6,6,7,12
5064,Gezondheidsraad_492,Gezondheidsraad,2023,8336,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,4,6,ONBEKEND,ONBEKEND,,0,4,5,4,7
5084,Gezondheidsraad_463,Gezondheidsraad,2023,21295,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,14,2,GEVRAAGD,MINISTER,,0,4,5,5,8
5093,Gezondheidsraad_447,Gezondheidsraad,2023,31565,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,20,17,GEVRAAGD,MINISTER,,0,7,9,8,14
5117,Gezondheidsraad_543,Gezondheidsraad,2023,7822,False,sectoraal,hoog,hoog,onbekend,False,False,eerste_orde,4,4,GEVRAAGD,STAATSSECRETARIS,,0,0,0,3,3
5118,Gezondheidsraad_537,Gezondheidsraad,2023,8966,False,sectoraal,hoog,hoog,beperkt,False,False,eerste_orde,3,5,GEVRAAGD,MINISTER,3,0,3,2,3,6
5126,Gezondheidsraad_511,Gezondheidsraad,2023,12568,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,7,3,GEVRAAGD,STAATSSECRETARIS,,0,2,8,0,2
5137,Gezondheidsraad_507,Gezondheidsraad,2023,22487,False,sectoraal,hoog,hoog,beperkt,True,False,tweede_orde,24,9,GEVRAAGD,MINISTER,,0,9,11,5,14
5150,Gezondheidsraad_571,Gezondheidsraad,2023,9892,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,8,6,GEVRAAGD,MINISTER,,0,3,6,2,5
5169,Gezondheidsraad_590,Gezondheidsraad,2023,8227,False,sectoraal,hoog,gemiddeld,beperkt,False,False,eerste_orde,5,4,GEVRAAGD,MINISTER,,0,1,3,2,3
5197,Gezondheidsraad_617,Gezondheidsraad,2022,10976,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,2,6,GEVRAAGD,STAATSSECRETARIS,2,0,4,7,1,5
5206,Gezondheidsraad_622,Gezondheidsraad,2022,13442,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,17,10,GEVRAAGD,STAATSSECRETARIS,,0,6,13,5,10
5210,Gezondheidsraad_611,Gezondheidsraad,2022,13869,False,sectoraal,gemiddeld,hoog,beperkt,True,False,tweede_orde,11,12,GEVRAAGD,STAATSSECRETARIS,,0,3,7,1,4
5212,Gezondheidsraad_646,Gezondheidsraad,2022,8928,False,sectoraal,gemiddeld,hoog,beperkt,False,False,eerste_orde,1,4,GEVRAAGD,MINISTER,1,0,0,3,5,5
5224,Gezondheidsraad_652,Gezondheidsraad,2022,7983,False,sectoraal,gemiddeld,hoog,beperkt,False,False,eerste_orde,8,4,GEVRAAGD,STAATSSECRETARIS,,0,2,4,3,4
5232,Gezondheidsraad_682,Gezondheidsraad,2022,3787,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,5,2,GEVRAAGD,STAATSSECRETARIS,,0,3,3,2,5
5234,Gezondheidsraad_667,Gezondheidsraad,2022,9785,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,3,6,GEVRAAGD,STAATSSECRETARIS,,0,0,3,2,2
5248,Gezondheidsraad_677,Gezondheidsraad,2022,13822,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,19,6,GEVRAAGD,STAATSSECRETARIS,,0,5,11,2,6
5250,Gezondheidsraad_687,Gezondheidsraad,2022,13285,False,sectoraal,hoog,hoog,beperkt,False,False,eerste_orde,7,3,GEVRAAGD,STAATSSECRETARIS,7,0,0,0,10,10
5257,Gezondheidsraad_672,Gezondheidsraad,2022,20841,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,27,7,GEVRAAGD,MINISTER,,0,6,11,7,12
5258,Gezondheidsraad_704,Gezondheidsraad,2022,15457,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,10,7,GEVRAAGD,STAATSSECRETARIS,,0,0,0,3,3
5260,Gezondheidsraad_702,Gezondheidsraad,2022,13637,False,sectoraal,gemiddeld,hoog,beperkt,False,False,eerste_orde,3,4,GEVRAAGD,STAATSSECRETARIS,3,0,0,0,4,4
5278,Gezondheidsraad_680,Gezondheidsraad,2022,58382,False,intersectoraal,gemiddeld,gemiddeld,hoog,True,False,tweede_orde,39,15,ONBEKEND,ONBEKEND,,0,3,10,15,18
5279,Gezondheidsraad_728,Gezondheidsraad,2022,10658,False,sectoraal,gemiddeld,hoog,beperkt,True,False,tweede_orde,3,10,GEVRAAGD,MINISTER,,0,0,3,3,3
5290,Gezondheidsraad_732,Gezondheidsraad,2022,6752,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,7,7,GEVRAAGD,MINISTER,,0,2,3,3,5
5292,Gezondheidsraad_740,Gezondheidsraad,2022,5076,False,sectoraal,hoog,hoog,onbekend,False,False,eerste_orde,6,3,GEVRAAGD,MINISTER,,0,0,2,0,0
5297,Gezondheidsraad_749,Gezondheidsraad,2022,9585,False,sectoraal,laag,gemiddeld,onbekend,False,False,eerste_orde,2,9,ONBEKEND,ONBEKEND,2,0,0,0,0,0
5300,Gezondheidsraad_748,Gezondheidsraad,2022,14726,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,10,13,GEVRAAGD,STAATSSECRETARIS,,0,4,6,10,14
5332,Gezondheidsraad_713,Gezondheidsraad,2022,62131,False,intersectoraal,gemiddeld,gemiddeld,hoog,False,False,tweede_orde,22,18,ONBEKEND,ONBEKEND,,0,15,17,15,28
5350,Gezondheidsraad_792,Gezondheidsraad,2021,8101,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,4,7,GEVRAAGD,MINISTER,,0,3,1,4,7
5361,Gezondheidsraad_781,Gezondheidsraad,2021,15051,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,4,13,GEVRAAGD,STAATSSECRETARIS,4,0,4,7,4,8
5365,Gezondheidsraad_805,Gezondheidsraad,2021,10007,False,sectoraal,hoog,hoog,beperkt,False,False,eerste_orde,2,2,GEVRAAGD,MINISTER,2,0,0,0,0,0
5411,Gezondheidsraad_817,Gezondheidsraad,2021,13223,False,sectoraal,gemiddeld,hoog,beperkt,False,False,eerste_orde,4,6,GEVRAAGD,STAATSSECRETARIS,4,0,0,0,3,3
5420,Gezondheidsraad_848,Gezondheidsraad,2021,10586,False,sectoraal,gemiddeld,hoog,onbekend,False,True,tweede_orde,11,7,GEVRAAGD,STAATSSECRETARIS,,0,3,5,3,5
5453,Gezondheidsraad_897,Gezondheidsraad,2021,9749,False,sectoraal,gemiddeld,hoog,beperkt,False,False,eerste_orde,7,7,GEVRAAGD,STAATSSECRETARIS,,0,3,4,2,5
5454,Gezondheidsraad_874,Gezondheidsraad,2021,14482,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,12,11,GEVRAAGD,MINISTER,,0,0,0,4,4
5457,Gezondheidsraad_904,Gezondheidsraad,2021,7270,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,6,6,GEVRAAGD,STAATSSECRETARIS,,0,3,3,5,8
5468,Gezondheidsraad_863,Gezondheidsraad,2021,26279,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,6,13,GEVRAAGD,STAATSSECRETARIS,6,0,2,0,3,3
5481,Gezondheidsraad_923,Gezondheidsraad,2021,6261,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,4,9,GEVRAAGD,STAATSSECRETARIS,4,0,1,2,1,2
5491,Gezondheidsraad_887,Gezondheidsraad,2021,9564,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,3,5,GEVRAAGD,MINISTER,,0,5,4,0,5
5493,Gezondheidsraad_934,Gezondheidsraad,2021,4195,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,7,2,GEVRAAGD,MINISTER,,0,4,5,0,4
5516,Gezondheidsraad_960,Gezondheidsraad,2021,5662,False,sectoraal,hoog,hoog,beperkt,False,False,eerste_orde,4,5,GEVRAAGD,MINISTER,,0,3,6,6,9
5521,Gezondheidsraad_954,Gezondheidsraad,2021,4970,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,2,15,GEVRAAGD,MINISTER,2,0,2,2,4,6
5543,Gezondheidsraad_984,Gezondheidsraad,2021,7651,False,sectoraal,hoog,hoog,beperkt,False,False,eerste_orde,7,7,GEVRAAGD,MINISTER,7,0,5,5,2,6
5544,Gezondheidsraad_969,Gezondheidsraad,2021,11672,False,sectoraal,hoog,hoog,beperkt,False,False,eerste_orde,5,3,GEVRAAGD,STAATSSECRETARIS,5,0,0,0,7,7
5561,Gezondheidsraad_994,Gezondheidsraad,2021,8962,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,5,7,GEVRAAGD,MINISTER,5,0,2,2,3,5
5565,Gezondheidsraad_1000,Gezondheidsraad,2021,7449,False,sectoraal,hoog,hoog,beperkt,False,False,eerste_orde,7,7,GEVRAAGD,MINISTER,,0,0,4,7,7
5570,Gezondheidsraad_982,Gezondheidsraad,2021,10441,False,sectoraal,gemiddeld,hoog,onbekend,False,False,tweede_orde,21,6,GEVRAAGD,MINISTER,,0,1,5,3,4
5574,Gezondheidsraad_1011,Gezondheidsraad,2020,6352,False,sectoraal,gemiddeld,hoog,beperkt,False,True,eerste_orde,7,6,GEVRAAGD,MINISTER,,0,5,6,5,10
5576,Gezondheidsraad_1017,Gezondheidsraad,2020,2112,False,sectoraal,hoog,hoog,beperkt,False,False,eerste_orde,2,2,GEVRAAGD,STAATSSECRETARIS,2,0,0,2,2,2
5605,Gezondheidsraad_1034,Gezondheidsraad,2020,16716,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,14,7,GEVRAAGD,MINISTER,,0,10,6,8,18
5611,Gezondheidsraad_1059,Gezondheidsraad,2020,3946,False,sectoraal,hoog,hoog,onbekend,False,False,tweede_orde,5,5,GEVRAAGD,STAATSSECRETARIS,,0,0,0,2,2
5628,Gezondheidsraad_1042,Gezondheidsraad,2020,19802,False,intersectoraal,gemiddeld,hoog,beperkt,False,True,tweede_orde,5,12,GEVRAAGD,MINISTER,5,0,0,4,4,4
5632,Gezondheidsraad_1070,Gezondheidsraad,2020,16871,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,21,8,GEVRAAGD,MINISTER,,0,4,7,1,5
5659,Gezondheidsraad_1106,Gezondheidsraad,2020,4542,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,7,4,GEVRAAGD,STAATSSECRETARIS,,0,3,4,2,4
5662,Gezondheidsraad_1090,Gezondheidsraad,2020,8588,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,9,4,GEVRAAGD,MINISTER,,0,4,3,0,4
5663,Gezondheidsraad_1112,Gezondheidsraad,2020,6124,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,5,3,GEVRAAGD,STAATSSECRETARIS,,0,1,2,0,1
5665,Gezondheidsraad_1084,Gezondheidsraad,2020,13656,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,3,11,ONBEKEND,ONBEKEND,3,0,2,8,0,2
5697,Gezondheidsraad_1148,Gezondheidsraad,2019,7163,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,7,7,GEVRAAGD,MINISTER,,0,4,7,1,5
5702,Gezondheidsraad_1155,Gezondheidsraad,2018,3915,False,sectoraal,hoog,hoog,beperkt,False,False,eerste_orde,4,3,GEVRAAGD,STAATSSECRETARIS,,0,0,0,1,1
5703,Gezondheidsraad_1142,Gezondheidsraad,2019,21879,False,sectoraal,gemiddeld,hoog,beperkt,False,False,eerste_orde,6,3,GEVRAAGD,MINISTER,,0,2,6,3,4
5725,Gezondheidsraad_1172,Gezondheidsraad,2018,4948,False,sectoraal,hoog,hoog,beperkt,False,False,eerste_orde,4,7,GEVRAAGD,STAATSSECRETARIS,,0,0,0,2,2
5729,Gezondheidsraad_1175,Gezondheidsraad,2018,9990,False,sectoraal,hoog,hoog,beperkt,False,False,eerste_orde,5,4,GEVRAAGD,STAATSSECRETARIS,,0,0,0,7,7
5750,Gezondheidsraad_1193,Gezondheidsraad,2018,10264,False,intersectoraal,laag,gemiddeld,beperkt,False,False,tweede_orde,12,11,GEVRAAGD,STAATSSECRETARIS,,0,2,5,2,4
5751,Gezondheidsraad_1199,Gezondheidsraad,2018,16135,False,intersectoraal,gemiddeld,hoog,onbekend,False,False,tweede_orde,6,9,GEVRAAGD,STAATSSECRETARIS,6,0,0,0,1,1
5766,Kiesraad_012,Kiesraad,2024,5583,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,22,7,ONBEKEND,ONBEKEND,,0,9,9,3,11
5768,Kiesraad_015,Kiesraad,2024,13661,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,35,12,ONBEKEND,ONBEKEND,,0,5,30,10,14
5769,Kiesraad_002,Kiesraad,2025,7791,False,sectoraal,gemiddeld,hoog,beperkt,False,True,tweede_orde,5,6,GEVRAAGD,MINISTER,5,0,2,7,3,5
5784,Kiesraad_034,Kiesraad,2022,4017,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,9,9,ONBEKEND,ONBEKEND,,0,1,8,0,1
5786,Kiesraad_037,Kiesraad,2021,2092,False,sectoraal,gemiddeld,hoog,geen,False,False,tweede_orde,5,3,ONBEKEND,ONBEKEND,5,0,0,2,0,0
5805,Kiesraad_055,Kiesraad,2020,3295,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,3,5,ONBEKEND,ONBEKEND,,0,1,11,0,1
5838,Kiesraad_020,Kiesraad,2023,12019,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,13,12,ONBEKEND,ONBEKEND,13,0,6,16,8,14
5861,Kiesraad_088,Kiesraad,2016,5733,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,9,16,ONBEKEND,ONBEKEND,9,0,2,14,0,2
5865,Kiesraad_098,Kiesraad,2015,5001,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,13,8,ONBEKEND,ONBEKEND,,0,3,4,2,5
5875,Kiesraad_111,Kiesraad,2014,5922,False,sectoraal,hoog,gemiddeld,beperkt,False,False,tweede_orde,11,10,GEVRAAGD,MINISTER,,0,5,9,2,7
5881,Kiesraad_128,Kiesraad,2013,5716,False,sectoraal,gemiddeld,laag,geen,False,False,tweede_orde,1,13,GEVRAAGD,MINISTER,1,0,0,2,1,1
5892,Kiesraad_140,Kiesraad,2011,5413,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,13,12,ONBEKEND,ONBEKEND,,0,4,13,0,4
5932,Kiesraad_123,Kiesraad,2013,24633,False,sectoraal,gemiddeld,hoog,hoog,False,False,tweede_orde,8,10,GEVRAAGD,MINISTER,,0,10,4,4,14
5944,Kiesraad_181,Kiesraad,2007,33228,False,sectoraal,hoog,hoog,hoog,False,False,tweede_orde,43,12,GEVRAAGD,MINISTER,,0,13,13,5,17
6191,Nederlandse_Sportraad_031,Nederlandse Sportraad - permanent,2024,16166,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,14,16,GEVRAAGD_PARLEMENT,TWEEDE_KAMER,14,0,6,12,2,8
6194,Nederlandse_Sportraad_019,Nederlandse Sportraad - permanent,2024,26772,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,20,16,GEVRAAGD,MINISTER,,0,8,16,5,12
6210,Nederlandse_Sportraad_032,Nederlandse Sportraad - permanent,2024,25677,False,intersectoraal,hoog,gemiddeld,beperkt,False,False,derde_orde,26,35,ONBEKEND,ONBEKEND,6,0,5,7,6,11
6212,Nederlandse_Sportraad_055,Nederlandse Sportraad - permanent,2023,16547,False,sectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,37,11,GEVRAAGD,MINISTER,,0,3,27,0,2
6220,Nederlandse_Sportraad_054,Nederlandse Sportraad - permanent,2023,25152,False,sectoraal,hoog,hoog,hoog,False,False,tweede_orde,27,8,ONBEKEND,ONBEKEND,,0,10,10,2,12
6240,Nederlandse_Sportraad_004,Nederlandse Sportraad - permanent,2025,39975,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,11,24,GEVRAAGD,MINISTER,3,0,6,13,1,7
6267,Nederlandse_Sportraad_079,Nederlandse Sportraad - permanent,2022,21167,False,intersectoraal,gemiddeld,hoog,hoog,False,False,tweede_orde,31,14,GEVRAAGD,MINISTER,,0,6,13,10,16
6270,Nederlandse_Sportraad_112,Nederlandse Sportraad - permanent,2021,19872,False,intersectoraal,hoog,gemiddeld,hoog,False,True,tweede_orde,25,15,ONBEKEND,ONBEKEND,,0,9,7,4,11
6304,Nederlandse_Sportraad_157,Nederlandse Sportraad - permanent,2019,2361,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,10,7,ONBEKEND,ONBEKEND,,0,4,7,2,3
6332,Nederlandse_Sportraad_176,Nederlandse Sportraad - permanent,2019,11390,False,intersectoraal,gemiddeld,hoog,hoog,False,False,tweede_orde,27,2,ONBEKEND,ONBEKEND,8,0,5,10,4,8
6336,Nederlandse_Sportraad_187,Nederlandse Sportraad - permanent,2018,5182,False,intersectoraal,hoog,hoog,beperkt,False,False,tweede_orde,11,10,GEVRAAGD,MINISTER,,0,6,4,1,7
6356,Nederlandse_Sportraad_189,Nederlandse Sportraad - permanent,,42326,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,3,14,GEVRAAGD,MINISTER,3,0,7,4,0,7
6364,Nederlandse_Sportraad_212,Nederlandse Sportraad - permanent,2018,5184,False,intersectoraal,gemiddeld,hoog,hoog,False,False,tweede_orde,11,6,ONBEKEND,ONBEKEND,,0,9,10,2,11
6407,Onderwijsraad_012,Onderwijsraad,2025,16422,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,3,19,GEVRAAGD,MINISTER,3,0,3,3,5,8
6417,Onderwijsraad_029,Onderwijsraad,2024,17014,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,38,7,GEVRAAGD,TWEEDE_KAMER,,0,3,4,0,3
6423,Onderwijsraad_025,Onderwijsraad,2025,18586,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,23,13,GEVRAAGD,MINISTER,3,0,4,5,2,6
6433,Onderwijsraad_046,Onderwijsraad,2024,7870,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,17,9,ONBEKEND,ONBEKEND,,0,3,3,5,7
6434,Onderwijsraad_018,Onderwijsraad,2025,21024,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,11,19,GEVRAAGD,TWEEDE_KAMER,3,0,7,7,10,16
6438,Onderwijsraad_042,Onderwijsraad,2024,12991,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,14,15,GEVRAAGD,MINISTER,2,0,5,11,6,11
6467,Onderwijsraad_069,Onderwijsraad,2023,18986,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,12,20,ONBEKEND,ONBEKEND,,0,3,7,3,6
6472,Onderwijsraad_056,Onderwijsraad,2023,25817,False,sectoraal,gemiddeld,hoog,onbekend,False,False,tweede_orde,39,5,ONBEKEND,ONBEKEND,,0,3,6,2,5
6477,Onderwijsraad_021,Onderwijsraad,2025,32001,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,3,12,GEVRAAGD,MINISTER,3,0,7,7,9,16
6483,Onderwijsraad_084,Onderwijsraad,2022,33883,False,sectoraal,gemiddeld,hoog,hoog,False,False,tweede_orde,10,5,GEVRAAGD,TWEEDE_KAMER,4,0,7,4,8,13
6516,Onderwijsraad_114,Onderwijsraad,2021,39785,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,16,6,ONBEKEND,ONBEKEND,3,0,14,3,5,18
6518,Onderwijsraad_103,Onderwijsraad,2022,22207,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,13,14,GEVRAAGD,MINISTER,,0,2,5,3,5
6523,Onderwijsraad_119,Onderwijsraad,2021,22968,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,30,24,GEVRAAGD,MINISTER,,0,10,10,6,14
6526,Onderwijsraad_137,Onderwijsraad,2020,14069,False,intersectoraal,gemiddeld,hoog,beperkt,True,False,tweede_orde,12,16,GEVRAAGD,MINISTER,12,0,4,8,9,13
6533,Onderwijsraad_104,Onderwijsraad,2021,27173,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,21,9,ONBEKEND,ONBEKEND,,0,8,9,1,8
6557,Onderwijsraad_139,Onderwijsraad,,44518,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,9,14,GEVRAAGD,MINISTER,9,0,10,4,6,13
6559,Onderwijsraad_164,Onderwijsraad,2019,27571,False,sectoraal,gemiddeld,hoog,hoog,False,False,tweede_orde,34,9,GEVRAAGD,MINISTER,,0,7,3,4,9
6601,Onderwijsraad_198,Onderwijsraad,2018,21897,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,5,12,GEVRAAGD,TWEEDE_KAMER,2,0,7,5,2,9
6616,Onderwijsraad_187,Onderwijsraad,2018,23071,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,28,2,GEVRAAGD,MINISTER,,0,6,7,0,6
6630,Onderwijsraad_223,Onderwijsraad,2018,22177,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,20,17,GEVRAAGD,MINISTER,3,0,7,4,0,7
6640,Onderwijsraad_207,Onderwijsraad,2018,40340,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,32,17,GEVRAAGD,TWEEDE_KAMER,,0,5,7,5,10
6645,Onderwijsraad_238,Onderwijsraad,2017,29350,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,21,20,GEVRAAGD,MINISTER,,0,7,11,9,16
6647,Onderwijsraad_253,Onderwijsraad,2017,20391,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,21,9,ONBEKEND,ONBEKEND,3,0,10,8,7,17
6650,Onderwijsraad_248,Onderwijsraad,2017,24006,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,21,16,ONBEKEND,ONBEKEND,,0,5,10,3,8
6660,Onderwijsraad_264,Onderwijsraad,2016,20700,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,22,12,GEVRAAGD,TWEEDE_KAMER,2,0,3,4,0,3
6663,Onderwijsraad_263,Onderwijsraad,2016,20816,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,7,17,GEVRAAGD,TWEEDE_KAMER,3,0,4,4,4,8
6670,Onderwijsraad_183,Onderwijsraad,2019,62111,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,27,24,ONBEKEND,ONBEKEND,,0,4,6,5,9
6672,Onderwijsraad_289,Onderwijsraad,2015,436,False,sectoraal,hoog,hoog,onbekend,False,False,eerste_orde,6,2,ONBEKEND,ONBEKEND,,0,0,1,0,0
6683,Onderwijsraad_278,Onderwijsraad,2016,20969,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,5,10,GEVRAAGD,EERSTE_KAMER,5,0,6,3,5,11
6686,Onderwijsraad_276,Onderwijsraad,2016,24944,False,sectoraal,gemiddeld,hoog,hoog,False,False,tweede_orde,20,17,ONBEKEND,ONBEKEND,3,0,9,7,7,16
6693,Onderwijsraad_288,Onderwijsraad,2015,14496,False,sectoraal,gemiddeld,hoog,beperkt,False,False,eerste_orde,4,13,GEVRAAGD,STAATSSECRETARIS,,0,10,3,1,11
6697,Onderwijsraad_298,Onderwijsraad,2015,31991,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,18,6,GEVRAAGD,MINISTER,,0,7,4,5,12
6700,Onderwijsraad_308,Onderwijsraad,2015,15995,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,17,10,GEVRAAGD,TWEEDE_KAMER,2,0,4,14,5,9
